palavras,n_ocorrencias,desvio_padrao
density,5,115.218054140833
citrusy,3,115.214293094795
doe,41,115.214037296867
purplesouth,4,115.213931449283
commentator,34,115.210247241809
pedophiletrump,3,115.20850663037
reporter,550,115.203516843432
intimidation,135,115.201711241974
thgen,8,115.196028577378
stayed,120,115.19384436119616
demcastu,18,115.191017827934
hogs,3,115.182463943085
clause,71,115.179560630881
manifested,5,115.179425246005
expressly,8,115.179363230944
instability,38,115.178616930438
intentions,50,115.172275575437
increasingly,213,115.159380326298
cryptocurrency,43,115.154602612178
dashed,3,115.153520716187
thedailybeast,416,115.153198693609
captives,7,115.14731764963
globe,99,115.14262350529
nostalgic,11,115.138414725297
cleantechnica,9,115.124932138959
corybooker,12,115.121641858698
madgreek,6,115.11906879401
velvet,11,115.118594975316
irrelevant,73,115.103340174516
vacationing,9,115.096819147089
celebrates,55,115.096571953386
conversation,259,115.096069198788
shards,15,115.091681880557
someplace,4,115.089819995804
frequencies,4,115.089819995804
verdict,34,115.084437729376
livelihoods,46,115.074317511444
recommending,11,115.06812211587
lavrov,24,115.067056694051
blitz,39,115.064160943376
goth,5,115.061722566629
pervert,33,115.061059218507
proactive,18,115.058666479436
imax,4,115.057594273477
colonists,6,115.054334990039
ummm,26,115.051613835504
recovered,24,115.047052441
nevertrump,72,115.047012741944
deed,19,115.045630408214
guidelines,22,115.044664768841
morgan,72,115.044652656485
dish,99,115.036896378269
peoples,75,115.029934216124
seal,54,115.029089688189
glamour,13,115.02742147987
riverside,15,115.017058776182
jx,16,115.016067718095
hides,36,115.013815595248
syllables,4,115.011231335611
applause,40,115.010634959756
uneducated,62,115.008035495136
oceans,19,115.007424118355
lovedogs,5,115.003043437989
alcoholics,3,115.00144926623
nickle,4,115.0
virginia,671,114.997849654609
paralyze,4,114.99275339487
fodder,14,114.991925182349
suicides,13,114.989854624948
perky,7,114.989854624948
grandfather,69,114.989374578631
ktla,23,114.988708845936
region,136,114.986098430393
bravely,40,114.986019217054
villainous,5,114.983477073882
furthermore,13,114.981603879791
sharpie,29,114.976266559326
mistresses,7,114.968732809445
food,2143,114.967895957558
diet,49,114.967656646684
unkindness,4,114.965212129583
junkie,10,114.95390380496
knelt,11,114.950740438123
advocates,105,114.94569907684122
approving,34,114.944007139057
deeds,23,114.943705073259
series,478,114.93624256557
trolling,106,114.93619973265484
monument,36,114.93421168596
tat,4,114.928963567356
senecaproject,4,114.92171248289
heating,50,114.920387704724
khalil,45,114.916847407949
vultures,6,114.916346385824
salads,3,114.914460940881
demonstration,55,114.91405659901
modern,253,114.912747555645
castro,25,114.902494896035
金よーぅだよ,45,114.900330106514
israel,624,114.896873569546
yxl,3,114.892703568736
transformation,34,114.890601301324
watergate,54,114.890007557133
justice,2422,114.888091290482
audio,73,114.882555342706
crashdisaster,5,114.879502088057
chattanooga,10,114.86920097804
thanksgiving,400,114.864499419172
newrepublic,341,114.861158734148
floofy,4,114.860422542609
trumprecession,5,114.85643212289
acknowledged,50,114.855429980121
initiative,75,114.853078102198
provision,56,114.850980523776
milling,5,114.850772744462
politicized,24,114.847843575372
zacharygg,28,114.843855347646
elegance,4,114.841920336899
fender,3,114.839017759645
motivating,6,114.836260243299
neck,137,114.831875817368
lbs,56,114.829970294876
silences,5,114.824648921736
jealousy,13,114.824224639675
negotiating,74,114.820852687016
malcolmnance,11,114.81819621392
bernice,14,114.808009828928
scandal,345,114.799608747244
rally,585,114.799409747604
suitable,5,114.798519154212
centrists,13,114.798485650693
supremacists,49,114.796196220374
neglect,37,114.793691427672
wheelchair,24,114.786498410707
airstrike,12,114.778310695273
commentators,29,114.774645335207
gold,385,114.765483810903
luciaromano,6,114.763670209697
retake,24,114.756634426631
obedient,13,114.754531780242
austria,28,114.753998443323
island,424,114.752267193076
walkingumchewer,9,114.751906302248
avatar,12,114.750717961707
americanprogress,11,114.745647570457
scale,209,114.733239033525
mascot,10,114.732781327357
downright,30,114.732171880287
operations,264,114.730857498772
census,47,114.729025561093
gift,632,114.724496269689
tailing,4,114.724307218072
bahahahahahahaha,4,114.7170431976
greeneyedlady,7,114.716835647399
desperately,153,114.716552166203
giuliani,39,114.706231601213
benito,15,114.705751921207
clarkpowers,57,114.703991382592
jimi,9,114.703966801502
remix,14,114.7014279877
euros,5,114.696556181953
cleanse,45,114.693544242512
subsequently,24,114.693416158666
senility,3,114.692342086703
offshore,62,114.688140824107
dkrappe,10,114.687207462539
boxes,106,114.68607412185787
dicks,32,114.685610756172
lorib,15,114.683954953644
patricia,12,114.680055596059
sd,53,114.678610034389
jj,22,114.676431679243
producers,37,114.672349534435
legislative,95,114.672333232382
totalitarianism,23,114.670657466479
truer,28,114.670127301046
dictatorship,271,114.665657146314
tapper,116,114.66512712813056
discovery,83,114.664897807932
nosferatu,16,114.648375479114
restarting,5,114.645976815587
adobe,15,114.643048508964
lobbyists,55,114.642982637462
theaters,32,114.638980133849
classmates,15,114.63760705973
aspirations,14,114.637052675624
suffragette,3,114.631292993377
jfordemocracy,141,114.619899572076
americaamerica,25,114.616999902574
melody,15,114.61563094597
increases,91,114.614086249417
defender,121,114.61316661462813
untied,11,114.611755703569
taped,12,114.610010668591
soak,14,114.608842648318
ck,190,114.607005422914
retaliating,8,114.605846273216
totaling,12,114.604821676556
toxins,4,114.604755573231
opus,10,114.60022299765
exacerbate,4,114.598938331324
nasty,280,114.596654525194
lydiacornell,3,114.594938806214
training,456,114.589721696531
shops,23,114.588592165824
warehouse,73,114.587535414854
powerful,1081,114.584924443489
stinky,29,114.583912074968
thu,14,114.583646686218
wiscons,3,114.583303030299
ais,3,114.581848475228
golfing,55,114.580914024046
premium,99,114.569825425193
nightmares,37,114.568946680781
teslatakedown,379,114.568458537182
snorted,9,114.566695761804
merz,28,114.566187750406
villaverla,3,114.564392373896
kittykatgirl,3,114.564392373896
groovy,4,114.558573082361
texastribune,44,114.555109663889
hassan,55,114.548365095832
angrily,12,114.548223271011
inspirational,32,114.547285629828
slumping,6,114.538494257026
roam,27,114.537245587541
cosponsor,13,114.536860039431
considerable,14,114.534245562598
jklingensmith,9,114.525591511728
illuminated,12,114.520707403694
staunch,13,114.519620981488
sleepy,112,114.51320751047538
asylum,229,114.509790283575
televangelist,4,114.508733291396
tos,3,114.503275062332
rural,189,114.50241479761
colours,15,114.500904550388
res,13,114.494205429459
safes,8,114.475122063392
bewildered,10,114.470034895115
serbia,9,114.46809356517
yelling,157,114.464787117229
moronic,37,114.455756168574
slander,29,114.455425100671
abso,61,114.451177936916
unbearable,21,114.448928098332
nationalism,94,114.442980220732
document,289,114.441154213761
mounted,10,114.44086294288
conferences,30,114.435993252666
evers,16,114.433605204066
license,202,114.427759986613
spayed,4,114.417364649485
worshipping,11,114.417099802751
freeway,60,114.414030341488
hmmmm,31,114.406744669213
bombshell,52,114.401167275105
military,2822,114.397685994677
sebright,44,114.397410118676
albieal,8,114.395226548763
plaster,7,114.390933706678
lobster,11,114.390876940745
stepping,162,114.387187429842
sprinklers,3,114.38531374263
bbcnews,6,114.384730915742
sprawling,17,114.380685329607
offends,9,114.377663903404
リポスト,10,114.373850935333
parse,5,114.370887904222
telegram,32,114.364002203491
owen,7,114.356168759422
flipped,87,114.355546981192
schemed,3,114.345966260293
throats,26,114.344748626518
defensenews,3,114.343051093336
hunting,82,114.339795472382
carolyn,7,114.337845253192
sharibearpaws,3,114.334305146502
regulator,10,114.329397405528
boycot,4,114.325194073747
yfelblws,3,114.315353299546
unloaded,3,114.315353299546
cvi,3,114.315353299546
saguaro,3,114.315353299546
bergman,7,114.314936740151
decorated,44,114.31486320361
surrounded,110,114.30731444274507
dupont,5,114.305292965812
pathological,65,114.30320466266
autocrats,56,114.302668385301
ucl,4,114.29603376029
nate,19,114.293763292165
healey,8,114.288794601346
ow,59,114.285013408972
bottom,437,114.279832814477
kenny,13,114.272952584186
abound,8,114.271606272074
facefactsnotlies,13,114.26969896943
sections,40,114.25983658491
sharper,10,114.255512874531
webdesign,10,114.254151395523
donnie,194,114.252404262262
ceasefire,179,114.241437127425
classes,39,114.240483145003
protestors,164,114.239329568107
earths,3,114.233678629962
strides,13,114.229189318264
prosecutions,99,114.228430809835
wf,7,114.227008731777
seeding,7,114.224715864325
peoplepower,14,114.222960106034
bluemissouri,3,114.22054689649
fragmented,4,114.21726372722
publicnotice,18,114.216641416523
gregolear,5,114.211645640889
fragility,11,114.211605842361
rides,47,114.209939446049
pricing,37,114.207209872174
redefine,8,114.203765261921
slob,13,114.198320522924
zx,18,114.198256685754
purplepuppy,4,114.19427889931
consolidating,15,114.192735987807
unprotected,8,114.188362554409
leavingmaga,6,114.186981161018
temporarily,74,114.186283785159
dared,25,114.180777716742
severity,11,114.178329419776
nielsen,10,114.172578922339
curl,4,114.170559544336
stupids,10,114.166545012101
semitism,12,114.166113690322
carriers,19,114.164035057389
rubble,34,114.159991087344
basements,3,114.159245500894
iran,494,114.146993032791
stability,64,114.145718446565
pairing,5,114.141140698698
oy,25,114.130772946359
archiv,22,114.128857454616
creature,45,114.126688421688
sassyrhoda,10,114.126635317479
exposing,104,114.12541579440774
corgi,16,114.122284560612
vanity,88,114.121678243623
mcmahon,51,114.121424841452
lays,49,114.115397644629
vanhollen,28,114.108622714402
dropkick,26,114.108045964543
lau,5,114.104338217265
bumble,4,114.102293286916
brigade,91,114.099768908431
hank,11,114.099318777347
sp,164,114.098721860025
autistic,65,114.098152752525
orangefelon,71,114.097568470081
busting,59,114.096819242734
pikachu,7,114.094780983264
accused,369,114.09005467947
momsky,221,114.089737317826
popularized,3,114.071614932609
artyear,9,114.07027561016
drumbeat,8,114.069840761827
amerikkka,21,114.066271464067
garcía,17,114.0658027322
chihuahua,3,114.045312632012
size,210,114.041360270553
womenforwar,3,114.036543850352
dolores,6,114.035813088111
reined,11,114.030936791094
uss,23,114.024319575016
jmlitel,4,114.019004263909
cker,16,114.017469421722
manually,10,114.017006528753
agendas,25,114.007426658676
gauntlet,11,114.005980704363
ransomware,5,113.996929783218
pbs,210,113.996026680247
initiate,20,113.992278131829
acquaintances,11,113.991626486733
krasnov,237,113.990283527199
theonlyesta,6,113.988888347359
bungled,5,113.9824547902
adverse,15,113.980992567474
thon,6,113.980700120678
pained,4,113.980627008862
cancellations,27,113.979505330246
outnumber,41,113.978924025239
candidates,258,113.975722998332
thorough,32,113.971699939488
lavender,6,113.959203226418
minimis,3,113.957594452205
ugkxj,8,113.954878288357
erasmus,8,113.949785306637
banger,13,113.93897376925
bells,51,113.938552410895
instrumental,27,113.935966921796
alerts,312,113.932453703611
eruption,6,113.922195671724
zoe,27,113.918099235079
littlemissemmet,9,113.913344257817
foreclosures,4,113.910418019307
designating,9,113.908954871862
stella,27,113.901441876468
privatizing,18,113.901000471887
sabotage,70,113.900382358661
averages,7,113.895733437377
struggle,208,113.894172276866
greene,232,113.89307477832
slide,68,113.890151626035
writ,9,113.889200541579
casinos,18,113.884817398927
nicaragua,11,113.884231488904
fonda,22,113.876252422535
corruption,882,113.873695604411
govpeeps,19,113.868832922407
brokers,12,113.863920643206
swedes,3,113.859562619922
revolt,55,113.858048546667
mehdi,17,113.85723775077
ambitions,22,113.856758569096
bibles,22,113.855275721083
bros,109,113.84905372307291
professionally,16,113.847686991582
rubella,10,113.844972562594
secures,6,113.841410157581
veterinary,7,113.840322590983
soc,15,113.837896443437
breakfast,412,113.835798682685
soldiers,353,113.833124786848
payers,28,113.830259783276
sc,141,113.826219773847
cgt,5,113.825744012504
groundwork,45,113.825624212094
abuses,138,113.824905761839
theicequeen,12,113.820299622082
mexamfam,4,113.820033386043
ari,16,113.818697204516
respiratory,15,113.818694589664
naked,235,113.817634081757
atc,4,113.81673866352
heals,8,113.814385231895
hosts,107,113.81305069986612
btwn,6,113.812125891752
journeyled,318,113.810550077965
contrari,31,113.808960850596
sitter,17,113.802331207385
boundaries,37,113.801444493331
advertisement,15,113.795472334401
ug,8,113.79484987091
hangover,11,113.793113707609
observation,44,113.792184288175
harper,18,113.788187585474
screams,61,113.787684564148
tmfab,5,113.785763608634
slips,20,113.785520769745
brutalizes,4,113.778659393286
regions,36,113.768028398642
evolving,9,113.764864718614
thc,9,113.760469603656
repairs,13,113.754571618474
recite,9,113.752411451851
cemetery,28,113.749795046039
guantanamo,22,113.749221014411
procedures,38,113.749056238562
hav,4,113.740933704625
vqp,3,113.738003030356
meteors,3,113.738003030356
kwch,3,113.738003030356
signatories,5,113.730822559234
pathogens,10,113.728526666698
frustration,50,113.728507725142
exploring,30,113.72754799262
wethepeople,33,113.725954834551
desperate,213,113.723403634984
slump,9,113.71650911123
retaliated,8,113.716125254324
kung,3,113.711623563
ballot,360,113.711455865212
needy,58,113.707488416375
photographs,34,113.705063012707
mandated,48,113.7003028371
interactive,63,113.698494582166
apologising,7,113.698012714551
marker,12,113.697365444811
strokes,6,113.696819070133
paddington,3,113.694033851092
appeared,132,113.689646934241
newsmax,64,113.686874163831
ls,19,113.685520893466
takさん,6,113.68494476696
carnegie,4,113.676074879457
og,26,113.670021756635
alumni,10,113.668572809042
scorched,19,113.668235828033
cohn,20,113.666224210694
rv,18,113.665559766906
essex,8,113.664842535286
nights,158,113.664088232125
puede,9,113.661778976048
gunned,43,113.660088533134
paraded,14,113.651699464675
dodged,28,113.647603484534
winners,55,113.647256851624
misconduct,78,113.645229091406
wo,28,113.640544175146
multinational,13,113.6259608292
afghan,40,113.623128739775
kill,1164,113.623063095926
nicholehiltz,34,113.622749630132
ideology,128,113.620500395995
elections,1420,113.620214962705
ferret,8,113.615894260317
uproar,30,113.615853070624
ladydi,4,113.608978518425
unreleased,12,113.602843541023
raping,199,113.597699528671
hurled,17,113.596583678953
pride,211,113.593069621499
foxtrot,10,113.591861993327
horizon,31,113.590814409791
kandc,3,113.579634324703
tost,3,113.579634324703
golden,284,113.579178413448
wallace,34,113.575235965412
öztürk,15,113.574183853969
filmmaker,19,113.573919047109
mentioned,249,113.573913861559
violating,246,113.573324478876
